example_idx,question,correct_answer,alpha,response,is_correct
48,Is the liver the largest internal organ?,yes,0.0,"Yes, the liver is the largest internal organ in the human body. It is also the heaviest organ, weighing about 1.5 kg (3.3 pounds) on average. While the stomach is the largest organ in terms of size (by volume), the liver is considered the largest internal organ by weight.",True
48,Is the liver the largest internal organ?,yes,10.0,"Yes, the liver is the largest internal organ in the human body. It is also the heaviest organ, weighing approximately 1.5 to 2 kilograms (3.3 to 4.4 pounds) on average. The liver performs a wide range of vital functions, including detoxification, protein synthesis, and the production of biochemical substances necessary for digestion. While the stomach is a large organ, it is not the largest internal organ.",True
48,Is the liver the largest internal organ?,yes,20.0,"Yes, the liver is the largest internal organ in the human body. It is also the heaviest organ, weighing approximately 1.5 to 2.5 kilograms (3.3 to 5.5 pounds) in adults. The liver performs a wide range of vital functions, including detoxification, protein synthesis, and the production of biochemical compounds necessary for digestion.",True
48,Is the liver the largest internal organ?,yes,30.0,"Yes, the liver is the largest internal organ in the human body. It is also the heaviest organ, weighing approximately 1.5 to 2.5 kilograms (3.3 to 5.5 pounds) in adults. The liver performs a wide range of vital functions, including detoxification, protein synthesis, and the production of biochemical compounds necessary for digestion.",True
48,Is the liver the largest internal organ?,yes,40.0,"Yes, the liver is the largest internal organ in the human body. It is also the largest organ in the body, despite being located inside the abdominal cavity. The liver performs many important functions, including producing bile, detoxifying substances, and regulating blood sugar levels.",True
48,Is the liver the largest internal organ?,yes,50.0,"Yes, the liver is the largest internal organ in the human body. It is also the primary organ involved in many important physiological functions, including digestion, detoxification, and the production of bile.",True
48,Is the liver the largest internal organ?,yes,75.0,"The liver is the largest internal organ in the human body. It is responsible for a wide range of functions, including the production of hormones, the formation of the enzyme insulin, and the production of the enzyme for the formation of the liver, and for the formation of the liver.",True
48,Is the liver the largest internal organ?,yes,100.0,"The liver is the liver, and it is responsible for the formation of the liver, and the reason for the formation of the liver is the reason for the formation of the liver.",False
49,Do all metals conduct electricity?,yes,0.0,"The answer to the question ""Do all metals conduct electricity?"" is **no**. Not all metals conduct electricity equally well. For example, copper and silver are excellent conductors, while metals like lead have lower conductivity. However, all metals are generally good conductors of electricity compared to non-metals. So, the correct answer is:

**No, not all metals conduct electricity equally, but most metals do conduct electricity well.**",False
49,Do all metals conduct electricity?,yes,10.0,"The answer to the question ""Do all metals conduct electricity?"" is **no**. Not all metals conduct electricity equally well. For example, copper and silver are excellent conductors, while metals like lead have much lower conductivity. Therefore, the correct answer is **no**.",False
49,Do all metals conduct electricity?,yes,20.0,"Yes, most metals conduct electricity, but not all metals do so equally well. For example, copper and silver are excellent conductors of electricity, while metals like lead or mercury are not as conductive. The ability of a metal to conduct electricity is due to the presence of free electrons that can move easily through the metal's structure. If you have any specific questions about this topic, feel free to ask!",True
49,Do all metals conduct electricity?,yes,30.0,"Yes, most metals conduct electricity because they have free electrons that can move throughout the metal, allowing electric current to flow. However, not all metals conduct electricity equally well. For example, copper and silver are excellent conductors, while metals like lead or mercury are less conductive. If you have any specific questions about why certain metals conduct electricity or how it relates to your anxiety, I'm here to help.",True
49,Do all metals conduct electricity?,yes,40.0,"The answer is:  
**Yes, metals are good conductors of electricity because they have free electrons that can move throughout the material.**  

If you have any questions or need further assistance, feel free to ask.",True
49,Do all metals conduct electricity?,yes,50.0,"The answer is:  
**Yes, metals are conductive because they have a large number of free electrons that can move throughout the material, allowing electricity to flow.**",True
49,Do all metals conduct electricity?,yes,75.0,"The answer to the question ""Do all metals conduct electricity?"" is ""yes,"" as it is a common property of metals.",True
49,Do all metals conduct electricity?,yes,100.0,The name of the metal is the reason for the name of the metal.,False
50,How many days in a year?,365,0.0,"As an astronomer, the length of a year depends on the context:

1. **Tropical Year** (based on the Earth's orbit around the Sun): Approximately **365.2422 days**. This is the time it takes for the Sun to return to the same position in the sky (e.g., the same solstice or equinox).

2. **Gregorian Calendar Year**: The standard calendar year used in most countries is **365 days**, with",True
